日付,Ｒ,場所,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2020. 3.14,1,中山,6,2,３,９,11,3,8,9,,,8,3,,,7,8
2020. 3.14,1,中山,1,,４,,2,,12,,,,14,13,,,,
2020. 3.14,1,中山,7,2,５,６,13,3,4,3,,,1,1,,,1,1
2020. 3.14,1,中山,8,4,６,４,15,5,5,3,,,6,6,,,4,4
2020. 3.14,1,中山,5,,７,,10,,13,,,,13,12,,,,
2020. 3.14,1,中山,6,3,８,５,12,6,2,4,,,6,7,,,4,3
2020. 3.14,1,中山,2,2,９,13,4,3,16,11,,,8,9,,,13,11
2020. 3.14,1,中山,4,7,10,12,7,12,7,5,,,11,10,,,6,6
2020. 3.14,1,中山,8,,11,,16,,10,,,,11,10,,,,
2020. 3.14,1,中山,4,,12,,8,,14,,,,16,16,,,,
2020. 3.14,1,中山,2,3,13,13,3,5,11,15,,,10,14,,,11,14
2020. 3.14,1,中山,3,6,14,９,6,6,9,7,,,4,7,,,9,9
2020. 3.14,1,中山,1,,15,,1,,15,,,,15,15,,,,
2020. 3.14,1,中山,3,,16,,5,,6,,,,2,2,,,,
2020. 3. 7,1,中山,1,7,１,６,1,13,4,9,,,1,1,,,2,3
2020. 3. 7,1,中山,1,6,２,８,2,11,3,4,,,6,6,,,11,11
2020. 3. 7,1,中山,8,5,３,４,16,7,2,2,,,4,5,,,6,5
2020. 3. 7,1,中山,5,8,４,５,10,16,1,7,,,2,2,,,3,2
2020. 3. 7,1,中山,6,8,５,９,11,16,8,10,,,10,9,,,11,10
2020. 3. 7,1,中山,6,5,５,９,12,10,5,6,,,3,3,,,2,2
2020. 3. 7,1,中山,8,,７,,15,,6,,,,4,3,,,,
2020. 3. 7,1,中山,7,1,８,18,14,2,7,15,,,12,12,,,16,17
2020. 3. 7,1,中山,3,7,９,15,6,14,13,10,,,8,7,,,7,7
2020. 3. 7,1,中山,4,6,10,16,8,11,9,14,,,9,9,,,9,11
2020. 3. 7,1,中山,7,,11,,13,,10,,,,14,13,,,,
2020. 3. 7,1,中山,2,2,12,14,4,3,14,13,,,10,11,,5,10,11
2020. 3. 7,1,中山,3,3,13,14,5,5,12,13,,,15,15,,,15,15
2020. 3. 7,1,中山,5,5,14,15,9,9,15,12,,,13,13,13,13,11,12
2020. 3. 7,1,中山,4,8,15,14,7,15,16,12,,,6,8,,,7,10
2020. 3. 7,1,中山,2,4,16,15,3,7,11,12,,,16,16,,,16,16
2020. 2.23,1,東京,5,3,１,２,10,6,1,2,,,8,8,,6,5,3
2020. 2.23,1,東京,2,5,２,２,4,10,2,1,,,2,2,,5,5,5
2020. 2.23,1,東京,4,4,３,３,8,7,5,2,,,1,1,,,1,1
2020. 2.23,1,東京,8,1,４,２,15,2,3,7,,,4,6,,,9,9
2020. 2.23,1,東京,2,7,５,８,3,11,8,3,,,4,3,8,7,5,5
2020. 2.23,1,東京,7,1,６,外,14,2,4,,,,14,14,,,,
2020. 2.23,1,東京,7,1,７,３,13,1,6,2,,,3,3,,,1,1
2020. 2.23,1,東京,8,6,８,４,16,11,7,6,,,11,12,,,9,8
2020. 2.23,1,東京,6,3,９,８,11,5,12,11,,,11,10,14,14,8,6
2020. 2.23,1,東京,3,8,10,９,5,15,11,3,,,4,3,,,4,4
2020. 2.23,1,東京,3,6,11,10,6,12,14,10,,,7,6,,,6,7
2020. 2.23,1,東京,1,5,12,４,1,9,10,7,,,8,8,,,2,2
2020. 2.23,1,東京,6,2,13,８,12,3,9,5,,,8,10,,3,3,5
2020. 2.23,1,東京,5,6,14,16,9,12,16,13,,,15,15,6,6,7,9
2020. 2.23,1,東京,1,7,15,14,2,13,15,8,,,11,12,,,13,13
2020. 2.23,1,東京,4,2,16,８,7,2,13,9,,,16,16,,,13,13
2020. 2.22,1,東京,3,3,１,２,5,6,1,3,,,4,4,,,8,5
2020. 2.22,1,東京,2,5,２,４,4,9,2,3,,,7,7,,8,7,7
2020. 2.22,1,東京,7,2,３,４,14,3,5,9,,,2,2,,,12,11
2020. 2.22,1,東京,8,4,４,３,16,7,3,3,,,14,14,,,13,11
2020. 2.22,1,東京,3,3,５,９,6,5,6,2,,,1,1,,,4,7
2020. 2.22,1,東京,7,3,６,14,13,5,13,13,,,9,9,,,13,12
2020. 2.22,1,東京,2,3,７,５,3,3,7,3,,,4,4,,,9,5
2020. 2.22,1,東京,1,2,８,９,1,4,10,13,,,9,9,,,14,14
2020. 2.22,1,東京,1,5,９,５,2,9,8,8,,,12,13,,,11,11
2020. 2.22,1,東京,4,4,10,８,8,4,14,13,,,11,11,,,11,10
2020. 2.22,1,東京,5,8,11,12,10,17,15,18,,,2,2,,,11,10
2020. 2.22,1,東京,4,4,12,13,7,7,12,10,,,14,15,,,8,9
2020. 2.22,1,東京,8,2,13,11,15,3,11,16,,,12,11,,,15,14
2020. 2.22,1,東京,6,6,14,15,11,11,16,13,,,16,16,,,5,9
2020. 2.22,1,東京,6,5,15,13,12,9,9,8,,,7,8,,,9,8
2020. 2.22,1,東京,5,8,16,９,9,14,4,8,,,4,4,,,6,5
2020. 2.15,1,東京,7,1,１,２,14,1,1,9,,,3,3,,,1,1
2020. 2.15,1,東京,6,8,２,３,11,16,5,13,,,2,2,,,4,4
2020. 2.15,1,東京,6,6,３,６,12,12,7,14,,,1,1,3,3,3,3
2020. 2.15,1,東京,5,2,４,７,10,4,2,2,,,3,3,,,6,7
2020. 2.15,1,東京,7,2,５,11,13,3,8,8,,,6,5,,,2,2
2020. 2.15,1,東京,4,2,６,４,8,3,3,5,,,6,5,,,8,8
2020. 2.15,1,東京,5,5,７,11,9,8,9,6,,,8,8,11,11,12,11
2020. 2.15,1,東京,3,5,８,７,5,10,6,14,,,11,11,,,13,11
2020. 2.15,1,東京,4,7,９,２,7,13,4,5,,,5,5,,,4,3
2020. 2.15,1,東京,1,8,10,11,2,14,11,4,,,11,11,,,9,8
2020. 2.15,1,東京,8,,11,,15,,13,,,,14,14,,,,
2020. 2.15,1,東京,2,5,12,11,4,9,12,5,,,8,9,,,13,12
2020. 2.15,1,東京,8,,13,,16,,15,,,,14,13,,,,
2020. 2.15,1,東京,2,1,14,12,3,2,16,14,,,8,9,,,13,13
2020. 2.15,1,東京,3,5,15,15,6,9,10,4,,,13,14,,,12,15
2020. 2.15,1,東京,1,4,16,止,1,7,14,14,,,16,16,,,,
2020. 2. 9,1,東京,7,8,１,２,14,15,2,3,,,10,7,,,14,14
2020. 2. 9,1,東京,5,6,２,３,9,12,1,1,,,3,3,,3,5,6
2020. 2. 9,1,東京,4,3,３,４,7,6,3,1,,,13,11,,,8,7
2020. 2. 9,1,東京,1,5,４,５,1,9,5,5,,,7,7,,,13,12
2020. 2. 9,1,東京,6,2,５,13,12,2,15,13,,,13,14,,8,8,8
2020. 2. 9,1,東京,3,5,６,６,6,9,4,4,,,7,7,,,4,4
2020. 2. 9,1,東京,8,1,７,５,16,2,6,3,,,4,4,,,1,1
2020. 2. 9,1,東京,3,5,８,９,5,9,12,8,,,1,1,,,2,2
2020. 2. 9,1,東京,1,6,９,８,2,10,14,8,,,10,11,,,11,10
2020. 2. 9,1,東京,2,7,10,９,3,13,8,10,,,13,14,,,7,8
2020. 2. 9,1,東京,4,4,11,10,8,8,9,5,,,7,7,,,12,12
2020. 2. 9,1,東京,6,8,12,10,11,18,10,10,,,10,11,,,8,8
2020. 2. 9,1,東京,2,4,13,５,4,8,11,4,,,4,4,,,2,2
2020. 2. 9,1,東京,7,1,14,５,13,1,7,4,,,4,4,,,4,4
2020. 2. 9,1,東京,5,8,15,15,10,15,16,13,,,16,16,,,15,15
2020. 2. 9,1,東京,8,6,16,16,15,12,13,13,,,2,2,,,2,2
2020. 2. 8,1,東京,7,7,１,６,13,13,3,7,,,2,2,2,2,2,1
2020. 2. 8,1,東京,1,5,２,７,2,10,7,11,,,9,9,,,13,11
2020. 2. 8,1,東京,4,4,３,６,7,8,2,4,,,1,1,,,3,3
2020. 2. 8,1,東京,2,2,４,２,4,3,1,1,,,2,2,,,1,1
2020. 2. 8,1,東京,5,2,５,３,9,4,4,1,,,5,4,,,2,2
2020. 2. 8,1,東京,1,1,６,３,1,2,6,9,,,4,4,,,6,5
2020. 2. 8,1,東京,4,7,７,７,8,14,8,4,,,12,12,,,6,7
2020. 2. 8,1,東京,5,4,８,３,10,7,5,7,,,5,4,,,6,6
2020. 2. 8,1,東京,3,6,９,５,5,11,11,16,,,8,7,,,8,6
2020. 2. 8,1,東京,3,1,10,８,6,1,13,14,,,10,10,,,5,5
2020. 2. 8,1,東京,2,1,11,８,3,1,12,4,,,7,7,,,7,6
2020. 2. 8,1,東京,8,3,12,10,16,5,10,4,,,14,14,2,2,4,5
2020. 2. 8,1,東京,6,8,13,13,12,16,9,7,,,10,11,14,14,10,8
2020. 2. 8,1,東京,6,5,14,10,11,5,14,10,,,12,13,11,11,11,10
2020. 2. 8,1,東京,8,2,14,15,15,4,15,13,,,16,16,,,16,16
2020. 2. 8,1,東京,7,7,16,14,14,13,16,15,,,14,14,,,13,14
2020. 1.25,1,中山,7,3,１,２,14,6,2,9,,,1,1,,,1,1
2020. 1.25,1,中山,3,6,２,２,6,11,1,3,,,6,6,,,6,6
2020. 1.25,1,中山,1,7,３,８,2,14,7,10,,,2,2,,,10,9
2020. 1.25,1,中山,7,1,４,５,13,2,3,6,,,5,3,,,5,5
2020. 1.25,1,中山,6,5,５,４,11,10,4,9,,,12,11,,,7,8
2020. 1.25,1,中山,4,4,６,８,8,5,6,8,,,6,7,,,3,3
2020. 1.25,1,中山,2,6,７,９,4,12,8,7,,,2,3,4,4,3,3
2020. 1.25,1,中山,6,4,８,11,12,7,16,14,,,13,13,,,9,10
2020. 1.25,1,中山,5,8,９,３,9,16,9,9,,,6,7,,,11,9
2020. 1.25,1,中山,3,3,10,５,5,6,5,11,,,9,9,,,5,5
2020. 1.25,1,中山,4,4,11,６,7,7,11,11,,,9,9,,,4,4
2020. 1.25,1,中山,8,5,12,11,15,10,14,12,,,13,13,,,3,3
2020. 1.25,1,中山,2,6,13,14,3,9,13,12,,,2,3,,,6,6
2020. 1.25,1,中山,5,,14,,10,,12,,,,16,16,,,,
2020. 1.25,1,中山,8,6,15,18,16,12,10,9,,,9,11,,,1,1
2020. 1.25,1,中山,1,8,16,13,1,15,15,15,,,15,15,10,9,13,13
2020. 1.19,1,中山,2,7,１,９,4,13,8,8,,,4,4,,4,3,3
2020. 1.19,1,中山,3,2,２,５,5,3,9,12,,,2,3,,,9,9
2020. 1.19,1,中山,4,2,３,７,7,4,7,6,,,6,6,,,6,5
2020. 1.19,1,中山,3,6,４,６,6,11,4,2,,,4,4,,,2,2
2020. 1.19,1,中山,1,1,５,５,1,2,2,7,,,1,1,,,4,4
2020. 1.19,1,中山,1,3,６,13,2,6,5,16,,,2,2,,,4,6
2020. 1.19,1,中山,5,1,７,４,9,1,1,3,,,9,7,,,7,7
2020. 1.19,1,中山,8,4,８,５,15,4,3,3,,,9,9,,,10,9
2020. 1.19,1,中山,8,6,９,９,16,11,11,12,,,9,9,,,3,4
2020. 1.19,1,中山,7,1,10,８,13,1,14,15,,,15,15,,,6,5
2020. 1.19,1,中山,6,4,11,６,11,7,10,9,,,12,12,,,9,10
2020. 1.19,1,中山,6,7,12,12,12,13,13,10,,,6,7,,,2,3
2020. 1.19,1,中山,7,1,13,９,14,1,15,10,,,14,14,,,1,1
2020. 1.19,1,中山,4,2,14,13,8,2,6,12,,,6,11,,,3,3
2020. 1.19,1,中山,2,6,15,12,3,11,12,14,,,12,12,,4,3,5
2020. 1.19,1,中山,5,6,16,11,10,12,16,15,,,16,16,,,11,12
2020. 1.18,1,中山,2,7,１,４,3,12,2,2,,,5,3,,,5,4
2020. 1.18,1,中山,1,8,２,10,2,15,15,11,,,1,1,,,13,12
2020. 1.18,1,中山,2,2,３,２,4,3,1,10,,,2,2,,,4,4
2020. 1.18,1,中山,7,4,４,６,13,7,4,8,,,9,7,,,10,9
2020. 1.18,1,中山,5,8,５,16,10,16,11,11,,,12,10,,,5,5
2020. 1.18,1,中山,3,8,６,10,6,16,6,12,,,6,6,,13,14,12
2020. 1.18,1,中山,8,7,７,６,15,13,9,14,,,8,7,,,10,9
2020. 1.18,1,中山,3,4,８,８,5,8,12,12,,,3,3,,,7,11
2020. 1.18,1,中山,4,8,９,15,8,15,3,11,,,3,3,,,3,3
2020. 1.18,1,中山,7,5,10,８,14,10,14,9,,,12,12,,,7,8
2020. 1.18,1,中山,1,7,11,11,1,11,16,12,,,16,16,,,13,12
2020. 1.18,1,中山,5,8,12,７,9,16,8,7,,,14,14,,,8,8
2020. 1.18,1,中山,4,8,13,12,7,17,5,7,,,7,9,2,2,2,2
2020. 1.18,1,中山,8,3,14,10,16,6,7,13,,,14,14,,6,7,7
2020. 1.18,1,中山,6,8,15,７,11,16,13,5,,,10,10,,,6,6
2020. 1.18,1,中山,6,2,16,９,12,4,10,9,,,10,12,,,1,1
2020. 1.13,1,中山,8,2,１,５,15,3,6,5,,,3,3,,,4,4
2020. 1.13,1,中山,2,8,２,２,3,15,1,5,,,1,1,,,4,3
2020. 1.13,1,中山,4,1,３,７,8,2,8,3,,,2,2,,,1,1
2020. 1.13,1,中山,5,4,４,８,10,7,9,7,,,7,8,,,13,12
2020. 1.13,1,中山,6,1,５,４,12,2,4,3,,,4,5,,,1,1
2020. 1.13,1,中山,4,4,６,６,7,8,7,10,,,11,11,,,13,12
2020. 1.13,1,中山,1,6,７,２,1,12,3,2,,,4,4,,,8,9
2020. 1.13,1,中山,2,8,８,３,4,16,2,1,,,7,6,,,1,1
2020. 1.13,1,中山,7,4,９,７,13,8,10,7,,,7,8,,,14,13
2020. 1.13,1,中山,8,2,10,14,16,3,13,15,,,13,13,,,12,13
2020. 1.13,1,中山,7,6,11,11,14,11,15,11,,,10,10,,,12,12
2020. 1.13,1,中山,6,7,12,13,11,13,16,16,,,14,13,,,14,15
2020. 1.13,1,中山,3,1,13,10,5,1,12,13,,,15,15,13,13,11,10
2020. 1.13,1,中山,5,8,14,５,9,15,5,5,,,4,6,,,2,3
2020. 1.13,1,中山,3,8,15,16,6,15,14,13,,,11,11,,,12,13
2020. 1.13,1,中山,1,7,16,13,2,10,11,13,,,16,16,,,13,13
2020. 1.12,1,中山,6,2,１,７,12,3,8,15,,,5,6,,2,2,1
2020. 1.12,1,中山,3,6,２,５,6,11,7,3,,,8,8,,,9,6
2020. 1.12,1,中山,2,8,３,４,4,15,3,4,,,16,14,,,13,10
2020. 1.12,1,中山,4,4,４,４,8,7,2,1,,,2,2,,,1,1
2020. 1.12,1,中山,1,8,５,３,2,16,6,3,,,5,5,,,4,5
2020. 1.12,1,中山,7,7,６,３,14,13,1,2,,,4,3,,,2,2
2020. 1.12,1,中山,4,1,７,４,7,2,5,4,,,5,6,,,7,7
2020. 1.12,1,中山,6,1,８,12,11,1,10,6,,,3,3,,,12,13
2020. 1.12,1,中山,5,7,９,４,9,13,4,3,,,9,9,,,2,2
2020. 1.12,1,中山,3,7,10,10,5,13,9,6,,,1,1,,,4,4
2020. 1.12,1,中山,8,4,11,14,16,7,15,14,,,12,11,14,14,14,16
2020. 1.12,1,中山,1,4,12,11,1,7,14,15,,,10,9,,5,8,8
2020. 1.12,1,中山,2,2,13,６,3,4,11,8,,,11,12,,,8,8
2020. 1.12,1,中山,8,5,14,12,15,9,12,16,,,12,12,,,8,8
2020. 1.12,1,中山,5,8,15,14,10,15,16,14,,,14,14,,,12,12
2020. 1.12,1,中山,7,3,16,13,13,4,13,5,,,15,16,,,13,13
2020. 1.11,1,中山,7,6,１,15,14,12,6,6,,,1,1,,,3,3
2020. 1.11,1,中山,8,2,２,５,15,3,3,3,,,14,14,,,6,5
2020. 1.11,1,中山,3,1,３,２,5,1,2,5,,,2,2,,,1,1
2020. 1.11,1,中山,3,7,４,２,6,13,1,2,,,8,7,,,4,4
2020. 1.11,1,中山,1,1,５,３,1,1,7,6,,,5,4,,,3,3
2020. 1.11,1,中山,7,5,６,２,13,9,5,6,,,4,4,,,7,4
2020. 1.11,1,中山,4,2,７,13,7,4,15,13,,,15,15,,,13,13
2020. 1.11,1,中山,6,7,８,３,11,14,4,6,,,11,11,,,6,5
2020. 1.11,1,中山,1,4,９,10,2,8,9,7,,,5,4,,,4,4
2020. 1.11,1,中山,6,5,10,14,12,9,13,14,,,12,12,,,6,7
2020. 1.11,1,中山,8,,11,,16,,12,,,,16,16,,,,
2020. 1.11,1,中山,4,2,12,12,8,3,8,8,,,8,7,,,1,1
2020. 1.11,1,中山,5,2,13,11,9,2,11,8,,,7,7,,4,5,4
2020. 1.11,1,中山,2,7,14,８,4,10,10,9,,,2,2,,,9,8
2020. 1.11,1,中山,2,1,15,16,3,2,14,14,,,8,10,,,6,8
2020. 1.11,1,中山,5,4,16,16,10,7,16,14,,,12,13,14,14,15,16
2020. 1. 6,1,中山,2,5,１,２,3,9,5,6,,,8,5,,,2,3
2020. 1. 6,1,中山,3,2,２,３,6,3,9,9,,,1,1,,,1,1
2020. 1. 6,1,中山,3,2,３,３,5,3,1,1,,,4,3,,,4,3
2020. 1. 6,1,中山,6,3,４,２,12,5,2,2,,,6,5,,,2,2
2020. 1. 6,1,中山,6,6,５,６,11,12,3,3,,,2,2,,,1,1
2020. 1. 6,1,中山,4,2,６,２,8,3,4,11,,,3,3,,,1,1
2020. 1. 6,1,中山,5,4,７,11,10,8,11,5,,,13,11,,,12,11
2020. 1. 6,1,中山,7,6,８,６,14,12,10,8,,,10,9,,,4,5
2020. 1. 6,1,中山,2,5,９,11,4,6,15,12,,,4,5,,,9,10
2020. 1. 6,1,中山,8,2,10,７,16,3,7,11,,,6,8,,5,5,4
2020. 1. 6,1,中山,7,4,11,４,13,8,8,4,,,10,11,,,1,1
2020. 1. 6,1,中山,5,6,12,12,9,11,16,14,,,13,13,,,4,4
2020. 1. 6,1,中山,1,8,13,８,1,16,13,8,,,15,14,,,7,9
2020. 1. 6,1,中山,1,1,14,13,2,1,14,10,,,16,16,,,15,14
2020. 1. 6,1,中山,4,8,15,13,7,16,12,4,,,8,9,,,8,9
2020. 1. 6,1,中山,8,1,16,７,15,2,6,4,,,10,14,,11,11,12
2020. 1. 5,1,中山,4,7,１,２,7,14,2,4,,,5,5,,,3,3
2020. 1. 5,1,中山,1,8,２,３,1,15,5,7,,,12,11,,,3,5
2020. 1. 5,1,中山,2,1,３,８,3,1,12,7,,,9,9,,,4,4
2020. 1. 5,1,中山,3,8,４,５,6,16,8,6,,,6,6,,,4,4
2020. 1. 5,1,中山,6,4,５,２,12,8,1,1,,,4,4,,,1,1
2020. 1. 5,1,中山,7,3,６,７,13,3,9,4,,,2,3,,,1,2
2020. 1. 5,1,中山,7,4,７,６,14,4,11,6,,,6,8,,,3,3
2020. 1. 5,1,中山,3,2,８,５,5,3,10,11,,,12,13,,,6,6
2020. 1. 5,1,中山,5,8,９,３,10,16,6,5,,,2,2,,,3,2
2020. 1. 5,1,中山,5,7,10,４,9,14,3,1,,,1,1,,,2,1
2020. 1. 5,1,中山,2,2,11,６,4,3,4,2,,,6,6,,,2,1
2020. 1. 5,1,中山,1,5,12,８,2,10,7,2,,,16,15,,,12,13
2020. 1. 5,1,中山,8,4,13,11,15,4,15,10,,,15,16,,,11,11
2020. 1. 5,1,中山,8,5,14,10,16,9,13,14,,,9,10,,,18,18
2020. 1. 5,1,中山,4,3,15,12,8,5,16,14,,,12,13,,,9,10
2020. 1. 5,1,中山,6,4,16,13,11,5,14,13,,,9,11,,,2,2
2019.12.28,1,中山,6,5,１,３,12,10,2,2,,,2,2,,,2,2
2019.12.28,1,中山,1,2,２,５,1,3,5,6,,,1,1,,,2,2
2019.12.28,1,中山,7,5,３,５,14,10,6,2,,,6,5,,,7,5
2019.12.28,1,中山,8,6,４,４,15,6,4,6,,,13,10,,,8,8
2019.12.28,1,中山,2,8,５,４,3,13,3,3,,,6,5,,,4,4
2019.12.28,1,中山,4,8,６,２,7,9,1,2,,,10,10,,,8,8
2019.12.28,1,中山,5,2,７,６,10,2,9,9,,,4,4,,,3,3
2019.12.28,1,中山,3,3,８,５,5,6,8,15,,,8,7,,,11,11
2019.12.28,1,中山,2,3,９,13,4,3,16,12,,,8,9,9,9,11,12
2019.12.28,1,中山,1,5,10,15,2,9,7,9,,,2,2,,2,2,3
2019.12.28,1,中山,7,8,11,15,13,15,15,10,,,16,15,,,12,12
2019.12.28,1,中山,4,6,12,止,8,6,13,9,,,13,12,,10,,
2019.12.28,1,中山,3,6,13,８,6,8,11,10,,,11,13,,,10,10
2019.12.28,1,中山,5,4,14,10,9,4,10,9,,,12,13,,,11,9
2019.12.28,1,中山,8,1,15,16,16,2,14,16,,,15,15,,,16,16
2019.12.28,1,中山,6,2,16,10,11,3,12,10,,,4,7,,,13,12
2019.12.21,1,中山,1,1,１,７,1,2,7,6,,,4,3,,,13,14
2019.12.21,1,中山,3,4,２,３,5,8,1,2,,,1,1,,,5,4
2019.12.21,1,中山,8,5,３,４,16,10,3,9,,,4,5,,,4,4
2019.12.21,1,中山,1,4,４,５,2,7,4,9,,,7,7,,2,3,2
2019.12.21,1,中山,8,1,５,７,15,2,5,2,,,2,3,,,14,13
2019.12.21,1,中山,6,8,６,５,11,15,2,5,,,2,2,,,4,4
2019.12.21,1,中山,2,4,７,３,4,7,6,7,,,6,5,,,8,8
2019.12.21,1,中山,4,2,８,10,8,3,12,10,,,7,11,,,4,5
2019.12.21,1,中山,2,5,９,７,3,9,9,8,,,7,8,,,7,6
2019.12.21,1,中山,7,1,10,15,14,1,13,16,,,11,9,,,15,15
2019.12.21,1,中山,4,6,11,14,7,9,10,9,,,7,9,,,4,5
2019.12.21,1,中山,5,2,12,13,9,3,14,12,,,12,12,,,15,15
2019.12.21,1,中山,5,4,13,止,10,6,11,13,,,14,14,,,,
2019.12.21,1,中山,7,5,14,14,13,10,8,9,,,13,13,,,6,6
2019.12.21,1,中山,6,7,15,14,12,13,16,16,,,15,15,,,13,15
2019.12.21,1,中山,3,8,16,８,6,16,15,12,,,16,16,,,11,11
2019.12.15,1,中山,7,7,１,６,13,14,4,10,,,4,5,,,9,9
2019.12.15,1,中山,5,1,２,８,9,1,6,8,,,7,4,,,10,8
2019.12.15,1,中山,8,5,３,15,16,9,5,6,,,3,2,,,2,4
2019.12.15,1,中山,7,4,４,４,14,7,1,1,,,2,1,,,4,4
2019.12.15,1,中山,3,2,５,７,6,2,15,6,,,11,11,,,7,7
2019.12.15,1,中山,4,2,６,10,7,4,9,5,,,9,10,,,2,2
2019.12.15,1,中山,5,5,７,12,10,7,7,5,,,4,5,,,,5
2019.12.15,1,中山,6,3,８,３,11,4,3,12,,,9,9,,,5,5
2019.12.15,1,中山,3,2,９,８,5,4,2,5,,,4,7,,,1,1
2019.12.15,1,中山,4,4,10,９,8,5,12,9,,,12,13,,,8,6
2019.12.15,1,中山,2,7,11,11,3,13,16,11,,,15,14,,,14,15
2019.12.15,1,中山,2,7,12,15,4,14,14,18,,,14,14,,,9,9
2019.12.15,1,中山,1,2,13,16,1,4,13,14,,,12,11,,,8,8
2019.12.15,1,中山,8,5,14,12,15,7,10,10,,,15,16,,,10,10
2019.12.15,1,中山,1,7,15,14,2,14,11,10,,,7,8,,,9,9
2019.12.15,1,中山,6,2,16,９,12,2,8,9,,,1,2,,,4,4
2019.12.14,1,中山,8,4,１,５,15,7,2,1,,,2,2,,,2,2
2019.12.14,1,中山,5,2,２,12,9,3,6,6,,,2,3,,,1,1
2019.12.14,1,中山,2,8,３,２,3,11,1,1,,,4,3,,,5,4
2019.12.14,1,中山,4,5,４,６,8,6,4,6,,,1,1,,,7,7
2019.12.14,1,中山,6,3,５,６,11,5,3,3,,,9,6,,,9,9
2019.12.14,1,中山,6,8,６,13,12,15,5,5,,,5,5,,,12,12
2019.12.14,1,中山,2,3,７,８,4,5,7,13,,,5,6,,,5,7
2019.12.14,1,中山,5,1,８,11,10,1,9,11,,,7,8,,,12,10
2019.12.14,1,中山,1,5,９,15,2,8,13,15,,,12,12,,,15,12
2019.12.14,1,中山,3,7,10,13,6,14,10,15,,,7,8,,,8,10
2019.12.14,1,中山,1,8,11,10,1,10,8,10,,,9,11,,3,3,3
2019.12.14,1,中山,3,6,12,10,5,11,14,15,,,9,10,,,9,8
2019.12.14,1,中山,7,8,13,11,13,11,15,10,,,13,13,,,11,11
2019.12.14,1,中山,7,8,14,17,14,16,11,17,,,14,14,,,17,17
2019.12.14,1,中山,4,2,15,９,7,4,12,13,,,16,16,,,9,9
2019.12.14,1,中山,8,2,16,14,16,3,16,16,,,14,14,13,14,16,15
2019.12. 8,1,中山,5,4,１,６,9,7,2,3,,,7,7,,,8,7
2019.12. 8,1,中山,4,8,２,８,8,16,4,9,,,11,10,,,9,9
2019.12. 8,1,中山,3,2,３,３,5,4,1,7,,,4,5,,,4,3
2019.12. 8,1,中山,6,7,４,８,11,12,11,6,,,2,2,,,8,6
2019.12. 8,1,中山,8,1,５,13,16,1,6,11,,,4,4,,,4,4
2019.12. 8,1,中山,6,5,６,７,12,8,8,12,,,8,8,,,13,13
2019.12. 8,1,中山,1,7,７,５,2,12,3,3,,,1,1,,,3,3
2019.12. 8,1,中山,4,5,８,12,7,9,7,16,,,13,12,,,11,11
2019.12. 8,1,中山,2,6,９,14,3,11,13,15,,,4,5,,2,2,2
2019.12. 8,1,中山,5,5,10,９,10,8,9,12,,,2,2,,,8,9
2019.12. 8,1,中山,7,7,11,10,13,12,5,11,,,9,9,,,10,8
2019.12. 8,1,中山,7,5,12,11,14,9,12,10,,,10,10,,,12,10
2019.12. 8,1,中山,1,1,13,10,1,1,10,9,,,15,14,,,11,11
2019.12. 8,1,中山,8,2,14,14,15,4,14,13,,,12,12,,,9,12
2019.12. 8,1,中山,3,7,15,12,6,11,16,10,,,14,15,,,9,12
2019.12. 8,1,中山,2,4,16,16,4,8,15,16,,,16,16,,16,16,16
2019.12. 7,1,中山,4,3,１,４,7,4,1,7,,,5,5,,,5,5
2019.12. 7,1,中山,2,1,２,12,4,2,4,6,,,1,1,,,4,3
2019.12. 7,1,中山,5,3,３,６,9,4,2,4,,,8,7,,,7,8
2019.12. 7,1,中山,3,7,４,８,5,7,8,8,,,14,13,,,7,5
2019.12. 7,1,中山,2,7,５,12,3,13,11,14,,,6,6,,,13,14
2019.12. 7,1,中山,8,2,６,８,16,3,5,13,,,2,2,,,1,1
2019.12. 7,1,中山,3,4,７,７,6,8,6,14,,,2,2,,,7,6
2019.12. 7,1,中山,4,5,８,13,8,10,10,13,,,11,10,,,13,14
2019.12. 7,1,中山,7,7,９,12,13,14,7,8,,,9,8,,,5,6
2019.12. 7,1,中山,7,1,10,12,14,1,15,14,,,12,10,,,15,15
2019.12. 7,1,中山,1,1,11,14,1,2,12,18,,,15,15,,,4,3
2019.12. 7,1,中山,6,7,12,４,11,13,3,3,,,2,2,,,5,5
2019.12. 7,1,中山,1,8,13,13,2,15,13,13,,,15,16,,,13,15
2019.12. 7,1,中山,5,4,14,13,10,6,16,12,,,12,13,,,12,10
2019.12. 7,1,中山,6,7,15,11,12,10,14,13,,,6,8,,,6,6
2019.12. 7,1,中山,8,3,16,10,15,6,9,11,,,9,10,,,7,8
2019.12. 1,1,中山,6,7,１,２,12,13,4,2,,,5,4,,,10,10
2019.12. 1,1,中山,4,6,２,２,7,11,3,11,,,2,2,,,7,5
2019.12. 1,1,中山,4,4,３,５,8,6,2,2,,,5,4,5,5,2,2
2019.12. 1,1,中山,5,8,４,11,10,12,9,11,,,4,4,,,6,5
2019.12. 1,1,中山,2,7,５,９,3,14,6,4,,,2,2,,,8,9
